date_time, WS_60_mean, WD_60_mean, Tair_mean, RH_mean
1/24/2019 9:40,7.3318,253.04,18.47,68.07
1/24/2019 9:50,7.0891,251.34,18.46,67.75
1/24/2019 10:00,7.3443,249.44,18.42,70.22
1/24/2019 10:10,6.7717,251.84,18.55,69.14
1/24/2019 10:20,6.7095,256.44,18.72,68.65
1/24/2019 10:30,6.7157,256.44,18.86,67.84
1/24/2019 10:40,7.2198,255.44,18.67,65.65
1/24/2019 10:50,5.8569,253.34,18.89,66.3
1/24/2019 11:00,6.4792,251.74,18.89,64.98
1/24/2019 11:10,7.0082,255.04,18.89,59.62
1/24/2019 11:20,6.8713,255.94,18.91,58.73
1/24/2019 11:30,6.8837,248.44,19.03,58.47
1/24/2019 11:40,7.058,250.24,19.03,60.22
1/24/2019 11:50,7.8421,254.64,19.07,60.24
1/24/2019 12:00,7.3816,241.74,19.19,58.08
1/24/2019 12:10,7.2634,237.74,19.26,54.08
1/24/2019 12:20,7.1451,245.54,19.41,54.87
1/24/2019 12:30,6.9709,240.44,19.36,54.6
1/24/2019 12:40,6.641,227.24,19.38,56.66
1/24/2019 12:50,6.809,225.54,19.53,57.4
1/24/2019 13:00,7.1327,222.84,19.53,53.35
1/24/2019 13:10,7.5621,230.04,19.29,53.8
1/24/2019 13:20,7.475,238.74,19.26,52.39
1/24/2019 13:30,6.9646,231.74,19.42,52.48
1/24/2019 13:40,7.002,213.84,19.28,52.86
1/24/2019 13:50,6.8215,210.94,19.18,59.1
1/24/2019 14:00,6.2489,205.24,19.1,57.81
1/24/2019 14:10,5.8133,213.94,19.27,60.5
1/24/2019 14:20,6.3298,211.94,19.13,59.92
1/24/2019 14:30,6.5477,216.54,19.08,63.73
1/24/2019 14:40,6.5041,208.04,19.14,65.25
1/24/2019 14:50,6.5975,214.04,18.97,67.69
1/24/2019 15:00,6.2738,205.44,19.13,66.75
1/24/2019 15:10,6.8464,210.74,19,63.71
1/24/2019 15:20,6.0934,198.44,19.17,64.23
1/24/2019 15:30,6.2801,198.14,19.06,66.02
1/24/2019 15:40,6.2303,194.44,19,66.26
1/24/2019 15:50,5.9502,194.44,19.13,66.18
1/24/2019 16:00,5.7511,201.94,19.23,65.64
1/24/2019 16:10,5.8506,196.14,19.06,65.25
1/24/2019 16:20,6.1992,203.24,19.02,63.2
1/24/2019 16:30,5.3528,207.24,19.2,61.62
1/24/2019 16:40,5.1113,206.14,19.22,62.33
1/24/2019 16:50,5.5893,198.54,18.98,62.23
1/24/2019 17:00,5.4959,210.34,18.88,60.77
1/24/2019 17:10,5.4897,221.24,18.78,62.22
1/24/2019 17:20,5.1536,212.04,18.78,61.48
1/24/2019 17:30,4.4734,218.94,18.81,61
1/24/2019 17:40,4.5543,223.04,18.76,61.37
1/24/2019 17:50,4.8101,227.94,18.81,60.63
1/24/2019 18:00,4.4722,220.74,18.72,59.39
1/24/2019 18:10,3.9432,224.84,18.72,59.47
1/24/2019 18:20,4.044,221.04,18.71,60.47
1/24/2019 18:30,3.7235,225.14,18.64,62.61
1/24/2019 18:40,3.7608,224.34,18.61,61.74
1/24/2019 18:50,3.749,224.44,18.58,62.56
1/24/2019 19:00,3.6208,222.04,18.57,62.22
1/24/2019 19:10,3.3003,225.14,18.59,62.19
1/24/2019 19:20,2.991,224.64,18.57,63.73
1/24/2019 19:30,3.103,235.04,18.53,64.04
1/24/2019 19:40,3.4465,239.74,18.55,64.22
1/24/2019 19:50,3.1727,242.14,18.53,64.66
1/24/2019 20:00,3.0482,247.04,18.52,65.12
1/24/2019 20:10,3.0377,250.44,18.47,66.01
1/24/2019 20:20,2.8591,257.74,18.39,66.67
1/24/2019 20:30,2.5398,263.64,18.33,67.03
1/24/2019 20:40,2.6238,267.04,18.31,67.44
1/24/2019 20:50,2.8603,272.44,18.31,67.33
1/24/2019 21:00,2.9213,280.24,18.31,66.57
1/24/2019 21:10,3.2318,285.84,18.29,68.37
1/24/2019 21:20,3.9071,283.24,18.22,68.95
1/24/2019 21:30,3.96,286.74,18.24,68.93
1/24/2019 21:40,4.2151,288.94,18.15,68.98
1/24/2019 21:50,4.4908,290.24,18.16,68.43
1/24/2019 22:00,4.3664,289.14,18.17,68.24
1/24/2019 22:10,4.2313,288.84,18.17,67.91
1/24/2019 22:20,4.0695,286.54,18.18,68.19
1/24/2019 22:30,3.9948,280.94,18.22,67.48
1/24/2019 22:40,3.8604,283.04,18.24,67.35
1/24/2019 22:50,3.8374,295.64,17.92,69.74
1/24/2019 23:00,4.0658,297.34,17.91,69.15
1/24/2019 23:10,4.2158,294.84,18.02,68.32
1/24/2019 23:20,4.2718,298.54,18.02,68.04
1/24/2019 23:30,4.2823,298.14,18.07,67.29
1/24/2019 23:40,4.2108,295.04,18.04,67.63
1/24/2019 23:50,4.0365,294.64,17.98,67.6
1/25/2019 0:00,3.8312,290.74,17.98,67.42
1/25/2019 0:10,3.973,290.74,17.87,67.76
1/25/2019 0:20,4.0291,292.84,17.87,67.54
1/25/2019 0:30,4.3415,285.04,17.9,67.57
1/25/2019 0:40,4.7099,286.64,17.84,67.68
1/25/2019 0:50,4.9999,284.34,17.87,68.05
1/25/2019 1:00,5.4275,285.14,17.9,67.25
1/25/2019 1:10,5.4337,285.14,17.88,66.45
1/25/2019 1:20,4.3601,296.54,17.47,68.49
1/25/2019 1:30,4.3807,295.94,16.99,71.01
1/25/2019 1:40,4.7628,287.14,17.61,67.79
1/25/2019 1:50,4.0054,296.54,17.38,68.83
1/25/2019 2:00,3.6444,314.04,16.72,71.28
1/25/2019 2:10,4.2587,302.14,17.31,68.34
1/25/2019 2:20,3.9867,314.34,17.37,67.42
1/25/2019 2:30,3.8498,303.04,17.56,66.58
1/25/2019 2:40,3.4876,303.04,17.55,66.29
1/25/2019 2:50,3.7627,301.24,17.47,66.77
1/25/2019 3:00,3.571,303.34,17.47,66.61
1/25/2019 3:10,3.5001,307.54,17.46,66.32
1/25/2019 3:20,3.7565,302.64,17.59,67.04
1/25/2019 3:30,3.599,300.84,17.61,67.75
1/25/2019 3:40,3.1061,301.34,17.52,66.93
1/25/2019 3:50,3.1447,306.24,17.35,68.26
1/25/2019 4:00,2.9026,296.44,17.47,66.25
1/25/2019 4:10,2.9611,287.74,17.34,68.39
1/25/2019 4:20,3.2916,264.44,17.43,72.02
1/25/2019 4:30,3.5262,268.24,17.26,70.15
1/25/2019 4:40,3.38,287.84,16.6,71.62
1/25/2019 4:50,3.3221,287.94,16.82,70.61
1/25/2019 5:00,3.5523,285.04,16.89,71.67
1/25/2019 5:10,4.4485,290.44,16.99,71.69
1/25/2019 5:20,4.8904,295.84,17.08,72.07
1/25/2019 5:30,5.0117,301.14,17.21,72.8
1/25/2019 5:40,3.8542,303.14,17.16,73.82
1/25/2019 5:50,2.5634,315.44,16.82,74.93
1/25/2019 6:00,1.0854,325.24,16.17,77.43
1/25/2019 6:10,1.6218,322.84,16.29,77.81
1/25/2019 6:20,1.9536,313.64,16.49,77.42
1/25/2019 6:30,2.7576,287.84,17.06,75.38
1/25/2019 6:40,2.8715,289.44,17.16,74.82
1/25/2019 6:50,3.1279,294.94,17.24,74.17
1/25/2019 7:00,3.4627,303.84,17.15,74.87
1/25/2019 7:10,3.4534,299.44,17.4,75.25
1/25/2019 7:20,2.8367,307.24,17.45,77.85
1/25/2019 7:30,2.6624,291.84,17.67,79.17
1/25/2019 7:40,2.818,283.74,17.83,79.17
1/25/2019 7:50,2.8466,277.64,17.96,79.88
1/25/2019 8:00,2.5802,267.44,18.03,79.69
1/25/2019 8:10,2.9705,260.34,18.2,79.16
1/25/2019 8:20,2.7047,250.74,18.35,77.66
1/25/2019 8:30,2.5566,257.24,18.63,75.23
1/25/2019 8:40,4.0813,237.14,18.55,77.06
1/25/2019 8:50,3.2729,237.64,18.26,77.28
1/25/2019 9:00,3.4254,224.24,18.59,75.76
1/25/2019 9:10,3.7857,233.64,18.6,74.26
1/25/2019 9:20,3.408,230.84,18.83,72.54
1/25/2019 9:30,3.5187,244.24,18.72,73.07
1/25/2019 9:40,4.0035,238.74,18.86,69.52
1/25/2019 9:50,4.2842,221.24,19.19,65.43
1/25/2019 10:00,4.4641,231.64,19.23,65.35
1/25/2019 10:10,5.2159,238.44,19.23,68.66
1/25/2019 10:20,5.3217,231.74,19.02,70.46
1/25/2019 10:30,5.1648,228.14,19.13,69.17
1/25/2019 10:40,5.1829,220.14,19.26,67.75
1/25/2019 10:50,5.1785,228.34,19.23,66.32
1/25/2019 11:00,5.4088,226.44,19.3,67.38
1/25/2019 11:10,5.6577,234.04,19.24,66.74
1/25/2019 11:20,6.224,233.54,19.17,66.24
1/25/2019 11:30,5.7697,230.94,19.36,65.17
1/25/2019 11:40,5.7573,233.54,19.55,63.34
1/25/2019 11:50,5.7946,230.64,19.51,63.91
1/25/2019 12:00,5.9689,230.44,19.19,69.44
1/25/2019 12:10,5.6826,214.14,19.25,67.24
1/25/2019 12:20,5.6079,215.64,19.38,67.16
1/25/2019 12:30,5.1455,217.74,19.7,67.15
1/25/2019 12:40,5.9315,212.54,19.55,68.26
1/25/2019 12:50,5.7137,216.64,19.45,70.66
1/25/2019 13:00,6.3485,209.64,19.48,74.6
1/25/2019 13:10,6.4979,209.24,19.2,73.7
1/25/2019 13:20,6.0373,212.54,19.48,73.16
1/25/2019 13:30,5.7075,216.14,19.48,73.42
1/25/2019 13:40,6.0187,195.74,19.3,77.68
1/25/2019 13:50,5.2532,197.24,18.99,76.84
1/25/2019 14:00,5.6577,181.14,19.19,76.38
1/25/2019 14:10,5.4772,182.14,19.36,74.8
1/25/2019 14:20,4.9066,193.14,19.82,72.45
1/25/2019 14:30,5.1051,191.74,19.72,71.36
1/25/2019 14:40,5.191,176.84,19.63,71.8
1/25/2019 14:50,5.4212,183.74,19.77,68.78
1/25/2019 15:00,5.5146,175.34,19.75,71.18
1/25/2019 15:10,6.0436,162.24,19.57,72.9
1/25/2019 15:20,5.832,156.74,19.74,70.54
1/25/2019 15:30,5.5395,148.14,20.32,69.19
1/25/2019 15:40,5.5955,140.04,20.34,71.36
1/25/2019 15:50,6.0249,135.44,20.2,71.88
1/25/2019 16:00,7.4438,129.34,20.03,74.59
1/25/2019 16:10,7.8235,124.14,19.48,78.32
1/25/2019 16:20,8.2218,125.74,19.19,79.72
1/25/2019 16:30,8.4396,130.14,18.83,81.1
1/25/2019 16:40,7.6741,125.94,18.98,78.52
1/25/2019 16:50,6.8962,129.74,18.95,81.7
1/25/2019 17:00,6.4917,128.94,19.26,81.1
1/25/2019 17:10,7.2696,127.54,19.21,80.1
1/25/2019 17:20,7.7301,125.24,18.75,82.5
1/25/2019 17:30,8.3338,130.34,18.47,82.6
1/25/2019 17:40,8.3462,131.44,18.24,84.7
1/25/2019 17:50,7.7052,134.54,18.01,87.3
1/25/2019 18:00,7.1638,127.24,18.11,85.3
1/25/2019 18:10,6.5663,119.24,18.61,80.9
1/25/2019 18:20,6.3423,115.74,18.73,76.8
1/25/2019 18:30,6.0622,114.24,18.93,72.24
1/25/2019 18:40,4.3962,110.84,19.02,71.99
1/25/2019 18:50,3.9369,118.64,19.03,71.51
1/25/2019 19:00,4.9402,128.84,18.87,76.22
1/25/2019 19:10,5.4959,128.14,18.25,85.4
1/25/2019 19:20,6.3921,121.24,18.01,87.3
1/25/2019 19:30,6.7966,116.44,18.02,85.4
1/25/2019 19:40,5.72,110.54,18.01,85.4
1/25/2019 19:50,5.8071,110.24,17.95,86.4
1/25/2019 20:00,6.2303,108.84,17.86,85.2
1/25/2019 20:10,6.2863,102.64,17.78,85.1
1/25/2019 20:20,6.3547,101.74,17.72,86.7
1/25/2019 20:30,6.1618,99.84,17.65,89
1/25/2019 20:40,5.303,100.44,17.57,91.1
1/25/2019 20:50,5.6764,105.94,17.6,92.4
1/25/2019 21:00,5.3341,108.64,17.58,92.9
1/25/2019 21:10,6.0747,112.04,17.59,92.7
1/25/2019 21:20,6.3174,107.84,17.52,92.9
1/25/2019 21:30,6.0685,104.04,17.52,92.6
1/25/2019 21:40,6.5165,95.54,17.59,89.7
1/25/2019 21:50,5.8133,85.34,17.66,90.3
1/25/2019 22:00,6.2303,86.34,17.55,91.7
1/25/2019 22:10,6.2987,84.94,17.56,90.9
1/25/2019 22:20,5.3092,81.14,17.48,91.8
1/25/2019 22:30,5.3341,83.44,17.36,92
1/25/2019 22:40,5.6826,80.94,17.38,91.5
1/25/2019 22:50,4.7136,80.44,17.36,91.9
1/25/2019 23:00,4.5923,85.54,17.33,92
1/25/2019 23:10,5.2408,89.04,17.51,91.3
1/25/2019 23:20,5.2843,98.54,17.66,90.9
1/25/2019 23:30,4.9003,93.44,17.77,90.8
1/25/2019 23:40,6.9895,86.94,17.84,91.4
1/25/2019 23:50,7.17,86.74,17.7,92.2
1/26/2019 0:00,6.7717,84.24,17.62,92
1/26/2019 0:10,5.8195,80.04,17.57,92.3
1/26/2019 0:20,6.6348,74.14,17.53,92.1
1/26/2019 0:30,6.8402,71.64,17.5,91.3
1/26/2019 0:40,7.3256,72.74,17.55,89.8
1/26/2019 0:50,7.1078,74.54,17.62,89.5
1/26/2019 1:00,5.9004,80.44,17.61,90.1
1/26/2019 1:10,6.5539,83.24,17.67,90.4
1/26/2019 1:20,5.8195,84.54,17.65,91.1
1/26/2019 1:30,5.4772,89.14,17.61,92
1/26/2019 1:40,4.9296,84.04,17.57,92.7
1/26/2019 1:50,4.2774,87.64,17.54,93.1
1/26/2019 2:00,4.0116,88.54,17.45,93.7
1/26/2019 2:10,4.0222,82.44,17.34,94.1
1/26/2019 2:20,5.3403,90.14,17.25,94.1
1/26/2019 2:30,5.0777,89.44,17.37,94.2
1/26/2019 2:40,4.6558,83.34,17.37,94.7
1/26/2019 2:50,5.5644,77.04,17.35,94.5
1/26/2019 3:00,5.4835,79.34,17.46,93.2
1/26/2019 3:10,6.1867,75.04,17.41,92.6
1/26/2019 3:20,6.6535,77.64,17.53,91.5
1/26/2019 3:30,6.0747,78.34,17.51,91.7
1/26/2019 3:40,5.9378,70.54,17.53,91.2
1/26/2019 3:50,6.1743,69.24,17.58,90.5
1/26/2019 4:00,5.3528,69.84,17.62,90.2
1/26/2019 4:10,5.5768,61.54,17.61,90.5
1/26/2019 4:20,5.8755,69.44,17.68,89.8
1/26/2019 4:30,4.9483,71.94,17.67,89.6
1/26/2019 4:40,3.8075,85.64,17.59,89.9
1/26/2019 4:50,4.8288,76.84,17.53,88.9
1/26/2019 5:00,4.6153,80.94,17.56,87.7
1/26/2019 5:10,5.3403,79.24,17.52,87.6
1/26/2019 5:20,6.0809,71.14,17.44,87.4
1/26/2019 5:30,6.697,72.04,17.47,86.6
1/26/2019 5:40,5.2656,81.54,17.34,87.9
1/26/2019 5:50,5.3465,78.34,17.23,88.8
1/26/2019 6:00,6.7842,78.04,17.27,88.4
1/26/2019 6:10,7.8608,73.64,17,90.7
1/26/2019 6:20,7.8608,75.94,16.88,91.3
1/26/2019 6:30,7.0082,76.04,16.62,92.3
1/26/2019 6:40,7.4998,72.34,16.74,91.1
1/26/2019 6:50,6.6908,73.94,16.78,92.8
1/26/2019 7:00,5.7573,77.34,16.89,92.9
1/26/2019 7:10,5.471,81.64,17.1,91.9
1/26/2019 7:20,5.6266,82.54,17.27,91
1/26/2019 7:30,4.9003,84.74,17.35,91.4
1/26/2019 7:40,5.4959,86.14,17.45,91.6
1/26/2019 7:50,7.9542,94.84,17.01,93.4
1/26/2019 8:00,7.4314,91.54,16.46,95.3
1/26/2019 8:10,7.1949,95.84,16.65,96.3
1/26/2019 8:20,7.3007,91.54,16.69,96.7
1/26/2019 8:30,8.228,90.04,17.04,95
1/26/2019 8:40,9.1304,83.14,17.56,90.9
1/26/2019 8:50,10.8418,77.14,17.75,88.6
1/26/2019 9:00,10.5804,80.54,17.54,88.2
1/26/2019 9:10,8.6885,78.04,17.75,89.3
1/26/2019 9:20,9.4478,76.94,17.81,87.8
1/26/2019 9:30,9.2362,81.44,18.18,85
1/26/2019 9:40,9.3669,86.14,18.5,85.3
1/26/2019 9:50,8.8877,91.34,18.08,88
1/26/2019 10:00,8.2404,90.54,18.35,85.7
1/26/2019 10:10,9.6905,88.44,18.89,80.6
1/26/2019 10:20,9.9581,84.54,18.6,83.8
1/26/2019 10:30,9.6096,84.54,18.16,85.8
1/26/2019 10:40,10.1386,92.74,18.73,82.3
1/26/2019 10:50,8.9935,97.64,18.55,84.1
1/26/2019 11:00,8.8005,95.74,18.77,83.8
1/26/2019 11:10,9.8149,96.14,19.13,77.99
1/26/2019 11:20,10.4746,87.04,18.93,79.73
1/26/2019 11:30,11.1654,87.44,19.03,77.25
1/26/2019 11:40,10.8729,93.64,19.6,74.09
1/26/2019 11:50,10.3315,93.44,19.45,74.12
1/26/2019 12:00,10.6302,94.04,19.32,74.37
1/26/2019 12:10,10.5493,93.14,19.72,70.97
1/26/2019 12:20,11.1343,92.84,19.94,68.74
1/26/2019 12:30,10.207,89.54,20.3,67.92
1/26/2019 12:40,10.8667,83.54,20.29,68.02
1/26/2019 12:50,10.1635,86.84,20.45,66.98
1/26/2019 13:00,9.871,90.74,20.91,66.21
1/26/2019 13:10,11.5762,97.64,20.72,66.08
1/26/2019 13:20,10.6924,97.44,20.79,65.9
1/26/2019 13:30,11.1405,97.94,20.94,64.97
1/26/2019 13:40,10.6053,93.44,20.88,66
1/26/2019 13:50,10.207,95.04,20.81,67.22
1/26/2019 14:00,9.9581,93.84,20.9,66.21
1/26/2019 14:10,10.8045,101.14,20.82,64.69
1/26/2019 14:20,11.3708,94.54,20.85,64.38
1/26/2019 14:30,10.8543,92.54,20.96,64.55
1/26/2019 14:40,10.8605,93.04,21.02,66.55
1/26/2019 14:50,11.0845,100.74,20.78,69.48
1/26/2019 15:00,10.9103,101.44,20.61,69.59
1/26/2019 15:10,11.2961,102.64,20.64,68.42
1/26/2019 15:20,11.4206,101.14,20.65,68.7
1/26/2019 15:30,11.5886,99.74,20.64,69.07
1/26/2019 15:40,11.2401,95.64,20.57,69.11
1/26/2019 15:50,11.4642,97.04,20.59,68.73
1/26/2019 16:00,11.7504,96.94,20.58,68.9
1/26/2019 16:10,11.8687,97.14,20.54,69.25
1/26/2019 16:20,11.9496,94.64,20.55,70.22
1/26/2019 16:30,11.0783,94.74,20.46,70.5
1/26/2019 16:40,10.9663,94.44,20.51,70.93
1/26/2019 16:50,11.3708,99.94,20.39,72.2
1/26/2019 17:00,12.3043,97.14,20.32,72.92
1/26/2019 17:10,12.4412,100.04,20.14,73.43
1/26/2019 17:20,10.6302,99.44,20.25,73.74
1/26/2019 17:30,12.3043,98.44,20.15,73.68
1/26/2019 17:40,12.4972,97.64,20.02,73.85
1/26/2019 17:50,11.4019,93.94,20.03,74.05
1/26/2019 18:00,11.4642,95.14,19.9,75
1/26/2019 18:10,10.6115,96.64,19.86,74.99
1/26/2019 18:20,11.041,91.94,19.76,75.17
1/26/2019 18:30,10.9974,96.04,19.7,75.82
1/26/2019 18:40,10.5306,94.94,19.64,76.59
1/26/2019 18:50,9.9207,93.94,19.58,76.54
1/26/2019 19:00,9.5349,93.84,19.55,76.72
1/26/2019 19:10,10.3564,95.24,19.49,77.07
1/26/2019 19:20,9.7403,93.44,19.46,77.17
1/26/2019 19:30,9.7776,90.74,19.47,77.91
1/26/2019 19:40,9.9456,90.24,19.33,79.13
1/26/2019 19:50,8.981,93.44,19.16,80.6
1/26/2019 20:00,8.6201,95.34,18.96,82.2
1/26/2019 20:10,8.8503,93.04,18.91,83.3
1/26/2019 20:20,8.5018,91.34,18.94,82.6
1/26/2019 20:30,8.981,90.74,19.05,82
1/26/2019 20:40,9.5224,88.54,19.02,81.8
1/26/2019 20:50,9.1988,87.34,18.89,82.3
1/26/2019 21:00,9.3544,84.34,18.89,82.1
1/26/2019 21:10,8.7694,85.94,18.93,82.3
1/26/2019 21:20,8.5018,88.14,18.92,83.3
1/26/2019 21:30,8.6636,85.54,18.88,84.4
1/26/2019 21:40,8.7321,87.84,18.86,85.2
1/26/2019 21:50,8.7881,88.44,18.86,86
1/26/2019 22:00,8.8005,87.24,18.83,87.2
1/26/2019 22:10,8.8005,87.44,18.69,88.6
1/26/2019 22:20,8.6761,85.24,18.63,89.9
1/26/2019 22:30,8.34,83.04,18.63,90.8
1/26/2019 22:40,8.5703,81.74,18.65,90.8
1/26/2019 22:50,8.9997,80.04,18.65,89.9
1/26/2019 23:00,8.3151,79.24,18.62,89.6
1/26/2019 23:10,7.8297,78.84,18.49,90.1
1/26/2019 23:20,7.6865,79.34,18.42,90.6
1/26/2019 23:30,7.475,78.44,18.35,91.2
1/26/2019 23:40,7.1327,76.14,18.28,92
1/26/2019 23:50,7.2447,75.04,18.19,92.7
1/27/2019 0:00,6.8402,78.64,18.22,92.9
1/27/2019 0:10,6.7281,81.64,18.3,92.9
1/27/2019 0:20,7.1825,78.04,18.28,93.1
1/27/2019 0:30,6.9833,77.04,18.19,93.4
1/27/2019 0:40,6.89,76.74,18.12,93.6
1/27/2019 0:50,7.3505,76.94,18.09,93.4
1/27/2019 1:00,7.9977,75.14,18.14,92.7
1/27/2019 1:10,7.8546,74.74,18.09,92.4
1/27/2019 1:20,7.6741,75.24,17.96,92.7
1/27/2019 1:30,7.531,75.14,17.87,92.5
1/27/2019 1:40,7.3131,75.54,17.87,92.1
1/27/2019 1:50,5.72,72.74,17.69,92.6
1/27/2019 2:00,4.3209,72.44,17.32,93.9
1/27/2019 2:10,4.1473,64.44,17.21,94.3
1/27/2019 2:20,5.4959,60.44,17.23,94.1
1/27/2019 2:30,5.5955,54.44,17.15,94.2
1/27/2019 2:40,5.7511,51.86,17.17,94.3
1/27/2019 2:50,6.4232,54.94,17.36,93.6
1/27/2019 3:00,6.7406,57.24,17.61,91.6
1/27/2019 3:10,6.4108,51.81,17.35,91.9
1/27/2019 3:20,6.809,49.88,17.5,90.5
1/27/2019 3:30,7.338,50.54,17.86,87.7
1/27/2019 3:40,6.1494,51.47,17.72,87.3
1/27/2019 3:50,5.2221,51.6,17.26,88.9
1/27/2019 4:00,4.891,55.24,16.81,91.2
1/27/2019 4:10,5.5519,54.54,17.11,89.6
1/27/2019 4:20,5.4399,60.14,17.21,88.3
1/27/2019 4:30,5.1798,57.84,17.01,89.1
1/27/2019 4:40,3.8592,58.04,16.75,89.6
1/27/2019 4:50,2.8416,69.44,16.34,91.4
1/27/2019 5:00,2.462,86.24,16.34,91.9
1/27/2019 5:10,2.0295,82.14,16.25,92.3
1/27/2019 5:20,2.4016,67.24,16.01,93.1
1/27/2019 5:30,4.1436,51.45,16.36,92.7
1/27/2019 5:40,4.3682,45.08,16.63,91.2
1/27/2019 5:50,3.5561,41.41,17,89
1/27/2019 6:00,3.4683,52.44,17.22,87.4
1/27/2019 6:10,3.4266,56.84,17.24,86.9
1/27/2019 6:20,3.5436,61.14,17.3,86
1/27/2019 6:30,3.988,62.44,17.34,85.4
1/27/2019 6:40,3.4621,59.84,17.3,85.5
1/27/2019 6:50,3.0327,68.14,17.2,86.4
1/27/2019 7:00,2.8964,82.84,17.2,86.5
1/27/2019 7:10,3.3239,76.84,17.55,85.3
1/27/2019 7:20,3.4683,77.24,17.93,83.5
1/27/2019 7:30,3.4683,81.64,18.07,84.6
1/27/2019 7:40,4.3104,85.24,18.3,81.8
1/27/2019 7:50,5.0466,82.64,18.55,79.04
1/27/2019 8:00,5.2408,79.94,18.82,77.36
1/27/2019 8:10,5.1767,85.64,19,76.54
1/27/2019 8:20,4.8568,90.14,19.25,75.89
1/27/2019 8:30,4.6016,89.04,19.61,75.25
1/27/2019 8:40,4.9588,77.84,19.87,74.34
1/27/2019 8:50,4.8188,68.54,20.26,72.75
1/27/2019 9:00,4.9868,70.24,20.5,71.65
1/27/2019 9:10,4.8611,78.64,20.85,70.34
1/27/2019 9:20,5.0074,74.84,21.27,68
1/27/2019 9:30,5.0198,90.04,21.69,66.45
1/27/2019 9:40,4.4149,92.84,21.9,65.27
1/27/2019 9:50,4.6981,98.74,22.21,63.34
1/27/2019 10:00,5.247,86.14,22.56,62
1/27/2019 10:10,4.9719,85.94,22.75,60.45
1/27/2019 10:20,5.5893,89.64,23,59.67
1/27/2019 10:30,5.6453,97.04,23.2,58.7
1/27/2019 10:40,6.1182,95.64,23.33,56.64
1/27/2019 10:50,6.1245,97.44,23.55,55.92
1/27/2019 11:00,6.2863,92.04,23.69,54.11
1/27/2019 11:10,6.5912,94.64,23.87,53.39
1/27/2019 11:20,6.3236,98.34,23.93,55.46
1/27/2019 11:30,6.4792,94.34,24.11,56.35
1/27/2019 11:40,6.585,100.04,23.88,57.55
1/27/2019 11:50,6.7593,93.34,23.88,58.14
1/27/2019 12:00,6.6535,91.14,23.86,56.92
1/27/2019 12:10,6.7468,89.44,24,56.5
1/27/2019 12:20,7.114,101.74,24.13,57.07
1/27/2019 12:30,6.6659,104.24,24.23,56.34
1/27/2019 12:40,7.3878,101.14,24.3,56.32
1/27/2019 12:50,7.4376,101.24,24.16,56.58
1/27/2019 13:00,7.3256,109.64,24.51,56.75
1/27/2019 13:10,7.7488,98.24,24.38,56.14
1/27/2019 13:20,8.9375,109.24,24.26,57.52
1/27/2019 13:30,9.0184,113.24,24.26,57.86
1/27/2019 13:40,9.2548,114.14,24.24,57.7
1/27/2019 13:50,9.2051,111.84,24.21,57.99
1/27/2019 14:00,9.5598,112.64,24.16,58.99
1/27/2019 14:10,9.7963,113.54,23.97,59.43
1/27/2019 14:20,10.4062,115.24,23.92,58.95
1/27/2019 14:30,9.5909,113.74,23.83,60.43
1/27/2019 14:40,9.5411,107.94,23.92,60.17
1/27/2019 14:50,9.9705,108.14,23.56,61.3
1/27/2019 15:00,9.9768,105.04,23.39,62.23
1/27/2019 15:10,10.5618,97.44,23.25,63.76
1/27/2019 15:20,10.5058,102.64,23.16,63.94
1/27/2019 15:30,10.3377,101.14,23.2,65.33
1/27/2019 15:40,10.512,110.04,23.32,67.13
1/27/2019 15:50,10.7485,108.04,23.04,69.1
1/27/2019 16:00,11.377,103.54,22.96,69.67
1/27/2019 16:10,12.2172,104.34,22.59,70.22
1/27/2019 16:20,12.8271,99.84,22.53,69.75
1/27/2019 16:30,12.9391,103.54,22.3,71.42
1/27/2019 16:40,13.5365,104.54,22.04,72.86
1/27/2019 16:50,13.2192,106.04,21.97,74.61
1/27/2019 17:00,14.2087,98.64,21.73,75.04
1/27/2019 17:10,13.5988,102.24,21.48,76.18
1/27/2019 17:20,14.9119,104.64,21.38,77.42
1/27/2019 17:30,13.7108,101.04,21.29,78.34
1/27/2019 17:40,13.9597,99.24,21.15,78.98
1/27/2019 17:50,14.0967,101.24,21.1,79.23
1/27/2019 18:00,12.6466,97.64,20.98,80.1
1/27/2019 18:10,12.4474,96.74,20.85,80.8
1/27/2019 18:20,12.8022,96.84,20.8,81.1
1/27/2019 18:30,13.5552,97.84,20.63,81.4
1/27/2019 18:40,12.4661,96.54,20.59,81.8
1/27/2019 18:50,11.7193,95.94,20.55,81.9
1/27/2019 19:00,11.6446,99.34,20.46,82.6
1/27/2019 19:10,12.1923,98.14,20.34,82.6
1/27/2019 19:20,12.1612,95.04,20.19,83.4
1/27/2019 19:30,11.3397,96.74,20.01,84.6
1/27/2019 19:40,10.1137,96.54,19.9,85.4
1/27/2019 19:50,11.0036,93.14,19.84,85.3
1/27/2019 20:00,11.0347,93.94,19.76,85.3
1/27/2019 20:10,10.9165,92.34,19.67,85.5
1/27/2019 20:20,11.5077,91.24,19.72,84.9
1/27/2019 20:30,11.6197,88.64,19.8,84.4
1/27/2019 20:40,11.3521,88.14,19.74,84.7
1/27/2019 20:50,11.7131,87.24,19.7,84.9
1/27/2019 21:00,10.7298,87.84,19.63,85.1
1/27/2019 21:10,10.2506,87.24,19.41,86.3
